transaction_hash,spending_transaction_hash,value_spent
a22108876186e3cee5cee49de94aa762bb5ce08562d1ee104bf2a2ba24f11e58,562f0cf5f98942030c09e9ef3e5c740e9d3bc2973aed0b0ccd82a31b3d7ba971,58063.0
e636e58fe3ba7720f495acdc6418bd7a4d08b6bcbe3f6564306a4ca5d39818a9,f66e6b1023b642b2ba29bbbdaa886ec80aec501424698029f8aedcc849fd51bb,58063.0
f860ce890767317af4327138aa82076362bdd70ffb286bfd0f1d10be38036c36,1321fcb945bea40119fa05fa581ba1d6e454fd000d47d0deb66a7809aa82d225,58036.0
71dfb8ff4b91dd633922409fce4dbe59a3be5750d1416192ac25b241621dec78,2fba5f5e0a8f76ad17f06b2ecfa356de9e9a4220079d3c16124b2b3a9c15ac8d,58033.0
d728f0c8be18975d264e7b90322e15fd49979472b1d5973ff5fba85659218c57,2abec3e773f1eca5e93a7d49bd255bd4dae3cc70c29f570591a68b5fb8ccd4ac,58030.0
94be43fe3203047ed774a32a6e965c933f5565e8552edcaa2086452c31684668,3dc062ccff0ddffeec8f233ce53abd4caa3345cd5dd42a57f6f37c939fbace93,58000.0
8f894cb5bafa81739d129c40a4f7389045d17b69690b6b6756a21d65c7532b2e,65db364c2fccd0a66a84378ca6bce1fbe23eaa448087fdd81799fdae6014a850,57987.0
a24480a4ad3f37c6d0f042d12f8dcfddf821bd9b5b539b9a08098ed4f9b375bd,275e562e33664fe6a40523d6edf60d5b8ce256d3b4bf8e1801658e991b886661,57987.0
1729d32b1fdd31d6a75cb0d71087f66e7c157fddb1c6e7d9b78adfeedd579a10,d41aee87664e51d1da4ad5eeeff5bfb83322342881a55942b86cb70d6943b216,57984.0
9bced6ba1d45b2b9c561b1b45030e879d2ab4002f1d3c0b6db8dfd03d6e81016,c1e347ec6223a1f827a1ce25daf884e561f2a8959f1f8868b3355c40c0b2490d,57982.0
86f79ab62a1b86b29bed1c1d30895423b93d71847a409263870b26068a094a2f,858df0c888b5a07726ffb963c97d5181d9523994efd1b2a11d7b6d9934b568f6,57959.0
50606c06d58da5195681a7d1dfa7e85b4366dc62c4ba4cc5b6fd7e3b698d2609,150092e9743bbd8767ceed1194e022c1f022e4df55598a0d41c3bf78e108de7e,57957.0
e2d15ef0946f8e4af7425a71f0433f1af580f7d75472364bf48b0e8042ecfd7d,d67f3d7ba0c74fe7c1c3cb0ca4d6f357d59aea8a03cb06843caf1b5459680d3c,57947.0
9443df3cc4fe70a1bea168073fe9404674bf2b899d6dfe962a9afa126f0a778c,bacf96cc18e03f9e3acd5bfa65a63f816900d6c336caaf65c5ff6fbdcc1547af,57947.0
0ea8f8450df97ce296c1d0fa0bf284fd194b673c65a6e15361747c8d0e3e309f,221ae490ae2d8335877e145541491e9e2243c77ebce19dcc66d869df4cfe74fc,57947.0
a3284b3cb61563e847fdd438b30b3a202af9296cd1b0c3ef3dfaeab17bf2a768,adce0bead4cd23b4c199173462ea78007eec351d990d4e7b6cf4932c0797b57f,57932.0
23e48ea5260845df1775c7112fef772f4f082470e3321b68f3e6ed46e34658be,728f7f20f19a07b547f83a0a8973b246d3b32cd39f9ec7a7d2ab4b688c1f1b8c,57932.0
94408added37ffa6ca78b12c02793fc15e890bd8506fef64480494c86037bb1b,4e517cd67f3b25624c128f2536485cc235c26c5e168ae99fa7179f380205b516,57931.0
0d44b5ae2f91093d5d75e02bd9ebae37405b2ed357bf266fca19c152dd3a881a,3347e9b92093a9b576b1c3d6f7321bbb4d907be68a43a52ff798e5d5881efee6,57922.0
27b6478872fdd212f42eb70e8d423a70bfa53b273deb205e287672bb3d39ee45,f4ccc924a33897370c09201ac32b118fae72e7c955b13c6e090767c721dc0b81,57908.0
7e9fde3c6d7816af90cd1189ab6197175caf39274a020bf6922d9165ae0cc622,c2de44d582e0b834e83655e33ba1c00c9e7c78636409f849f575f0820b2e3cbb,57907.0
0db25ce993448baa0a92c96870380194f26d7bcbc21a2ce7cc1e7c71325329da,1917cfa271767c86eea9c5bb2e698ec1700a3d1f0355a10dd65b7aaa9aeeca9e,57835.0
1321fcb945bea40119fa05fa581ba1d6e454fd000d47d0deb66a7809aa82d225,87c67c8cf53f4fb071cb9b879dfe71f2901e39f5fe6ee7ed94229016845c71c6,57812.0
8af2412a6ca5461f390c647e22a85742211b04742e111203568aa5877609ff1e,f6e61b47d0492cdfaade10795502a96466751f6b56f43534dfbf4ca2a806453c,57808.0
97129ddf599b5ad63bdf761163480af51241aadb08b5e47abfca3fd3c727f293,5e9fd5054779848965fa0f47871078dc8b4b9c7437b4ff5ae470f4716d7eaa83,57766.0
6f5d10dd1324084e4600ce42d1077f9e60682d7489e9301352baa0c95d98fa63,e2cc6a1095bb7415c3784b4e7dcaa1aaa9da5a8ff22bbd87da7ad82576149e52,57755.0
1f48fefe7a8ec6210caf0fc7c8691807ea60e3df900489ea03658e80f366c5be,5b1ee7fc2bf8ea2e15286ba0a213878ba0910da3d84bd233dcc58d9ce8410505,57731.0
6bcf9be69f381aa80985f9a5dc270455ba181ca01d753ea549f28bdff88f0c02,1ff45c63466bdfe895c488b56f598910f19cad5de4a33630e06ed23dad44c9ed,57727.0
bfdc92725ba9ed183520bc054de11517cd677db177e9b2f02b1f8e8b7f2819ec,8bf417e29982488aed73b03e3858fb00e1b330011b338d0f96123d8479531a00,57720.0
c9194a2218c13c8e2219a12cf318ef55f779d78730781c7d10221c7aa93f375b,f054f80c3c3eee4243454bc6b61f89c19a2c67c4c5b334db551fa3e4c78cdfe4,57720.0
a647d5a11d1bbc35b8cef0626ddfaeffc636802170a0d1683d0c8133c6c04434,a2720ace46c79c272d876803e5d4baf6344bb3f8e3249b08af47fea24fbd51b4,57720.0
82383d24d05dfadf5bf673470db518721876dd2b9a6dc5480bd86573322c0d4f,ddbe402879230c72898aba56255d1e1be3b2a7a318878a09bd532906e9e852d2,57720.0
d8bef1610bc6eda7cd838275238821ca69eb863264ee63d847283402405efd56,e8218eee181331e88bd342642507419a50a676310ff20c7d746de1448f490c06,57715.0
2ff0efd401896cc6dc54eabcc96458e325cd8020ee9f3b7a994802766152bf09,79b36d5f319f65d2c66045ba1649f2e5b8d2acd852ff7ab44bb79d11258ab231,57715.0
562f0cf5f98942030c09e9ef3e5c740e9d3bc2973aed0b0ccd82a31b3d7ba971,b8349b4620fe73215d1b91e00fed13751ca04716eba6dd822542c20b5d8f3d5c,57715.0
f66e6b1023b642b2ba29bbbdaa886ec80aec501424698029f8aedcc849fd51bb,4c1b28edc40f4168231b56052936af007b397dac0c250c4aeaec500c92cb98e0,57715.0
2fba5f5e0a8f76ad17f06b2ecfa356de9e9a4220079d3c16124b2b3a9c15ac8d,df5f1f9dd41260536c0f90fd4ca901970d420918537c95e63f039b9caca6c248,57714.0
2abec3e773f1eca5e93a7d49bd255bd4dae3cc70c29f570591a68b5fb8ccd4ac,1b4754870d5f342abd63de4e9642ee96bd857170e049d6bfc2f61ce05f6088ae,57686.0
65db364c2fccd0a66a84378ca6bce1fbe23eaa448087fdd81799fdae6014a850,70477c8c8633fce6a1dae1f6c4b1f8a0158a6e45f57484f134323c2336d42c0e,57668.0
275e562e33664fe6a40523d6edf60d5b8ce256d3b4bf8e1801658e991b886661,6bd72954d8a4726f00ee29ffd96db9586e1e53b6add444b58d1cd448dea14e03,57668.0
d41aee87664e51d1da4ad5eeeff5bfb83322342881a55942b86cb70d6943b216,92c8be16984fafbd4533f5f0ddf2789305f98fb48fe7af0e96d2c5f6eed5742e,57665.0
858df0c888b5a07726ffb963c97d5181d9523994efd1b2a11d7b6d9934b568f6,05cad78650bd8d101371b0796a953511ae91f31d87ff0a835964ebf7b4bcf896,57640.0
150092e9743bbd8767ceed1194e022c1f022e4df55598a0d41c3bf78e108de7e,0308ba4e72d7b1fb28640ef6c3f2adec60dbd2f86f0dcc6fd3dcfa202caa7896,57638.0
c1e347ec6223a1f827a1ce25daf884e561f2a8959f1f8868b3355c40c0b2490d,29f0f15ec7dd26f015033c4a375fb4eda3e0936192713207152fb7230602456d,57629.0
d67f3d7ba0c74fe7c1c3cb0ca4d6f357d59aea8a03cb06843caf1b5459680d3c,ed9d4c1f66fe071726cda4eddd13026658504b54f6b1b10e5d3b92a963074adb,57628.0
bacf96cc18e03f9e3acd5bfa65a63f816900d6c336caaf65c5ff6fbdcc1547af,3825e8ba453764095e12822d105b5fdbe9b5458e3c1ef2fe61846784daf9678d,57628.0
221ae490ae2d8335877e145541491e9e2243c77ebce19dcc66d869df4cfe74fc,f1b2b97a9054bc01f20e983bef200c78b557c9e80970d4b952ccd873960d01f8,57628.0
adce0bead4cd23b4c199173462ea78007eec351d990d4e7b6cf4932c0797b57f,243a42d1fb50dd6b39e2a553129cf8ca2d3993a3a1336ea4d031d9e78f2c8daf,57613.0
728f7f20f19a07b547f83a0a8973b246d3b32cd39f9ec7a7d2ab4b688c1f1b8c,394f8a1436bfb150d42d746ea0068bf3c92660c625aff8c8c15ce50100c3b65d,57613.0
0582729840c3c10b2275974147860712e084ea7c1b9c3915901a6d7ea1694263,820f6e689b5f976dfe14fa9e1f8f4c31c6d10112d332092c13248a2afffb01f1,57608.0
3347e9b92093a9b576b1c3d6f7321bbb4d907be68a43a52ff798e5d5881efee6,63d33ce0370e132bbdbc2961eba7eec2121f3c2fdbd2543b6fe8a1fd422bba4c,57603.0
06b2612af16a92193beadfe1608f3a90aefa256e4413b967dcac85dc7a3c0d8b,ba793fd4d40bd0f0f97bf4fcc3b532abfbd1804cf9098291c5b1990dae086404,57593.0
f4ccc924a33897370c09201ac32b118fae72e7c955b13c6e090767c721dc0b81,228d71e94fb1fd1e004485cefb697e5f931994b632dfe85c0c5f98b1894c637a,57589.0
c2de44d582e0b834e83655e33ba1c00c9e7c78636409f849f575f0820b2e3cbb,0799bef7168927ea9f270e6caa4cc1cfae2448f15365c2e21d1174d796f94a90,57588.0
4e517cd67f3b25624c128f2536485cc235c26c5e168ae99fa7179f380205b516,f67b2adc3c739117a999d92245a4039bfceaddf46d56069b4e34a0b5dc73a8cc,57587.0
65ba136245d1fc7d8064b6b8f3cee2bed90d72d22cb3c44b29a1ebcd94e1d9be,0d17c5f5014e8bd1f23802b7b51011fade0fcd78c5faf7c4b96221ce40230f36,57584.0
354459ef7f30606984b29f64466d803d70b88662ee5a1e7278a42cd790688999,0cf5d4b7d68684a06a5145c3435b88d382cdccccf375c1cfc6b585b492479d3c,57582.0
1917cfa271767c86eea9c5bb2e698ec1700a3d1f0355a10dd65b7aaa9aeeca9e,2816b887f72d86c3f8b0b4777acfde139cde8a82349e440510f30ca11552ceef,57516.0
f6e61b47d0492cdfaade10795502a96466751f6b56f43534dfbf4ca2a806453c,1cde2b2f2e3dc8741e450464075a985229f8ddc562a923b357ad143ad71af825,57489.0
5e9fd5054779848965fa0f47871078dc8b4b9c7437b4ff5ae470f4716d7eaa83,518ae93f44bb54dbb3d48bd020eb09a6d791f84ee70648088aec66fcea33ec81,57447.0
e7adc14ff55551fbc49848168a7b6ce3bf8c7159d51703e919ca9f1c2a160c8f,abe727a5e19aabbc17f3316ab50797007aaa0df7002ed0e73498d7cd69d695cd,57429.0
ea2444cf38ec41fb112b8fd88f8af4a11ece12a1858a4f3fdc44c71ac0c3e251,99ffdf548e8d0d7a776a1fa68e050eec1191fbb5f70746b0d57d1890f2e0d913,57423.0
9b8b123a899e7e50e37a3ba2a49bb7c7e4ec9559fca170e088f7f6ad9b1a768f,bd027860d8fb3abd69d200e7a211b641cf67847ffbf3811d4e05af7482d43018,57417.0
02726ea4132774845dd3011176398a298f6d81e397c66a2589ebf0e89363c015,c25928216d82c0e75332cadceeb29e2d8a3d35a35a193485c1ff73df394d0f0f,57415.0
1ff45c63466bdfe895c488b56f598910f19cad5de4a33630e06ed23dad44c9ed,8d473e0e49676f044ce1a3313dec1796ff5affb89aeff4c801034b7787cd536c,57408.0
8bf417e29982488aed73b03e3858fb00e1b330011b338d0f96123d8479531a00,7eafcd95fb1c0a7a3382709458985ea70fcbc25c7446b46b5eae888c6d646d82,57401.0
f054f80c3c3eee4243454bc6b61f89c19a2c67c4c5b334db551fa3e4c78cdfe4,33a48c7e41a5c9f50860ceb36f2fd457b3094256770dba9857df10c4d5526160,57401.0
a2720ace46c79c272d876803e5d4baf6344bb3f8e3249b08af47fea24fbd51b4,9cd57c72b5d917df0607779abb45db7334622b73bff1ca63a22b88bcdcc3770c,57401.0
ddbe402879230c72898aba56255d1e1be3b2a7a318878a09bd532906e9e852d2,f35bc1239842480fe39535e19588443a78f419ecd4d1d017b64e488faab66343,57401.0
df5f1f9dd41260536c0f90fd4ca901970d420918537c95e63f039b9caca6c248,8611254109fb5a4195269f0aea120d720e8d64083d203e7b8955cfb411bc803c,57395.0
5b1ee7fc2bf8ea2e15286ba0a213878ba0910da3d84bd233dcc58d9ce8410505,6fa2b1918537d63b8d4346ae4b128643eaf9792741725f75f6bc9d16238b3009,57387.0
0d17c5f5014e8bd1f23802b7b51011fade0fcd78c5faf7c4b96221ce40230f36,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57365.0
e8218eee181331e88bd342642507419a50a676310ff20c7d746de1448f490c06,de326f90b51bda9ba22cba6e13b79b8da83d8f452d1bf96a638ae6593b659784,57362.0
79b36d5f319f65d2c66045ba1649f2e5b8d2acd852ff7ab44bb79d11258ab231,83a8ad9fc9f11d780a5f82cdb0c5e5bd3604b0be260aff447cb441788d0ee90b,57362.0
70477c8c8633fce6a1dae1f6c4b1f8a0158a6e45f57484f134323c2336d42c0e,922b53297a9bc039f039b5662d55ce4a49aa7556b958b4409ac6833ba4857ce4,57349.0
6bd72954d8a4726f00ee29ffd96db9586e1e53b6add444b58d1cd448dea14e03,739e9b62dad7894a9bb451c6cbf09575615ec9372c65f61cabb31ecb311d41bd,57349.0
7dc961f574ec45afd91d325fa5679a4af9d8d8dbaf148d7ea67a624230f29a70,409479ef3d40046117530452f0b68715a11c612f86e638188f98659457397a2d,57347.0
92c8be16984fafbd4533f5f0ddf2789305f98fb48fe7af0e96d2c5f6eed5742e,17e73ad8cf88ed59dd8b07cbfc6c45cf4ae77333f678331f1c2ed5c2f48077e5,57346.0
1b4754870d5f342abd63de4e9642ee96bd857170e049d6bfc2f61ce05f6088ae,51b6a74d1788ce3255c3dfe5d65a6de445aa0523b3eadf373db8de0107489ab7,57342.0
05cad78650bd8d101371b0796a953511ae91f31d87ff0a835964ebf7b4bcf896,ff5ebc80826d7a69716fc80397f1b4f854797028da6678875ccd69c9678f7871,57321.0
0308ba4e72d7b1fb28640ef6c3f2adec60dbd2f86f0dcc6fd3dcfa202caa7896,0c4f722d3fd9740e5848e8c07cb27f73fd876a9e759788b6edd34fdb8e6ccfe3,57319.0
29f0f15ec7dd26f015033c4a375fb4eda3e0936192713207152fb7230602456d,8ee08f1e183c4b7f5d15f61cffecfb3e594c3c50aea05d3093b4f5ad4fe41d1d,57310.0
6dd9c84a2b0cf9d5eb1e2201064c83e0e4588eb5227e84d0437fd3479507f306,0184fb5eee998f9e8f9282bc24e12b36aee7fe00b351b3cca4abe3ab7b147316,57309.0
ed9d4c1f66fe071726cda4eddd13026658504b54f6b1b10e5d3b92a963074adb,948ad9ec317f894b9f83c0df60b13e014f72b507a8d033e8feb3c18576850cff,57309.0
3825e8ba453764095e12822d105b5fdbe9b5458e3c1ef2fe61846784daf9678d,2673973b4888eb99bd3ab76fd1d675eeec12f04902544f44143fe5a5ceac2921,57309.0
f1b2b97a9054bc01f20e983bef200c78b557c9e80970d4b952ccd873960d01f8,dad580d37297e98111b7892982e1ccf4c90d5b67ad1b0d8c0cb2d41167835f97,57309.0
243a42d1fb50dd6b39e2a553129cf8ca2d3993a3a1336ea4d031d9e78f2c8daf,6a75f6e150310bfb5a8f3845097537386dd8c02a1483ee5800205fffd0ae245a,57294.0
394f8a1436bfb150d42d746ea0068bf3c92660c625aff8c8c15ce50100c3b65d,fb62cf7f7c9126ed476723b6addaab5eaad468133afaaf7eb4aa0032fa06c3fb,57294.0
63d33ce0370e132bbdbc2961eba7eec2121f3c2fdbd2543b6fe8a1fd422bba4c,10dbd2ad849e1a8553a7e5776897398d889e35332c37518d6fa54670a25c8ed7,57284.0
228d71e94fb1fd1e004485cefb697e5f931994b632dfe85c0c5f98b1894c637a,8f218d3bee403f47bb76df3b2ee59ac7a6e44443947b22f394c939a92f557101,57270.0
0799bef7168927ea9f270e6caa4cc1cfae2448f15365c2e21d1174d796f94a90,5e02558ec2387fb3f6c3a6b71bc40a56c48faadbe4a75474cdae7f46f2fa71bc,57269.0
f6728f0c8935be1cadb6c5549a42e06de20ea4e128c7d2ce290ed2a678360fb1,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57255.0
f67b2adc3c739117a999d92245a4039bfceaddf46d56069b4e34a0b5dc73a8cc,40b317dfbf133e9921a1242b49a52f3ef55853ca04230ca228351cdea92ebbeb,57243.0
935868a00ced0faffee1688258e046625df9cdb2636555c5b548621d309f0e34,910f8fd71bb413ed1a77d070ec75809b316cc195a7298713b4457573cc3c26c8,57203.0
a5d9f412dddea3b4aa0a266075b5fdbd7f2822726af6eeb8e15c3d08d0773ef7,fe3be1fd15c0a25fed46117987738c9bb2ac8c2d8794f416c6b5b2946b0f0120,57200.0
2816b887f72d86c3f8b0b4777acfde139cde8a82349e440510f30ca11552ceef,74c423cff2bc9bf47f939eb852cb938bd53697133d750c790cb92cff1d078f39,57197.0
bd027860d8fb3abd69d200e7a211b641cf67847ffbf3811d4e05af7482d43018,28d42861b0201a79ea1123b54d7db44111e385c1ddf7c6de24eea8f14e8f6fe6,57193.0
3a801ed23938eee043a349d312c6a46fab2c44e8e06d4e7e2d46832674900140,048def5c3eef10a907fcc36603dfa02d09cb83d1528b43b45551ecc72c3be689,57192.0
c25928216d82c0e75332cadceeb29e2d8a3d35a35a193485c1ff73df394d0f0f,9366171b07f9b4ded8f15d822cc150ed4ec2ba4f3cdf26b0d302451ed6103e8f,57191.0
6cebc755e3aac0b4fb2f09d72b4c9e318b85e60c39ee32e60d9f575a00ffb574,6e4a70115e00a3ef2cf6b8b59ba60902a32092b1ee66960865ed69051cc78976,57176.0
1cde2b2f2e3dc8741e450464075a985229f8ddc562a923b357ad143ad71af825,a67cd2f2933ab77f1c3c7c1eaea197571a8ae047baf2e767a9382823e6a5b14a,57170.0
bc53f6f0ba12ae79e53baf8665e5ce932a5d59ae373b43c71db15f562ac7bdd0,a67858826f0a1fc1107e692336d30ede6e6e2a7e6b61fe5e49a17fee601714f9,57147.0
0582729840c3c10b2275974147860712e084ea7c1b9c3915901a6d7ea1694263,ff5bfc38d6f9c3db34ac5b22ffb447f799a52cabbb0cabe162902daf0741560e,57146.0
6a84f66a111434515604c18768bbac2dc29be09a28552731a995566e7856f8c8,a2e1d15e141253c5a7d4eaa1c3339bac154872472f454a3dc448ec1f26db3fdc,57145.0
97d98d99fe3294d48003c598ad63260dd2a5a34e78ecf5423d8be25ba74c0f3d,a67858826f0a1fc1107e692336d30ede6e6e2a7e6b61fe5e49a17fee601714f9,57144.0
25b0d039a45d2f29fa78edb6803f36f8a4483bd6da3c01e91bc51328f77833a5,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57144.0
b116ffe9203b6541ff8c558d8203edfebcfe11f9449a6e0bbfaab62c93b1b08e,a67858826f0a1fc1107e692336d30ede6e6e2a7e6b61fe5e49a17fee601714f9,57140.0
f18ca29d37a8158c52ea6ebc5087e0aba1ee25bef70a9a637793bd131407aaf2,edc95137b08c709fa5ac64d8aa695bf848cc074fb1a412638fb1c1eaa9944b52,57140.0
0c9da4f88042fa14585554dfaedd118f5667bdf76e69f6a263c8b365bff6dd31,ecdd2af1dcc55d1699cab93a94865f1f21016d564349ea03c4c4d03d970599c8,57134.0
518ae93f44bb54dbb3d48bd020eb09a6d791f84ee70648088aec66fcea33ec81,c6db0034774f3f3cdc1fcd7022776fb72456dc73786176666784c79161459c71,57128.0
14cb93a1f8480764ea70bd78e0ba89902b8bc8109cdfe42c1a4ae6b14d2dd976,1b5eafb42e04e494d3b19822be611faa7788bc47194e51c36e1b528a21837935,57124.0
dd1d6588f487190bd84329f5959ccef3a9ac1f797c188461554edc3aa51cc08d,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57123.0
0262b278c3fe42f7435f7cafda46241b87a65524369e82449ba205cd13e9c7b3,428ba97b30481ccc42c02c775afd51fd83690f32c3c90ba2cf52b0e94d34daec,57110.0
804c7c96bf4d7142b42b423085876b3fc2610f6b69ea263506453aa65292df74,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57110.0
775b35caceba66b5645cf997900d25e24f5608eaa32506507ff81bc841734267,428ba97b30481ccc42c02c775afd51fd83690f32c3c90ba2cf52b0e94d34daec,57109.0
59a9f4895e4e81517369d363062da4d6db30f3827a458c57fa5ad8c4528d5520,0b10b24a6d60e024573186964e78eccbc69c3af131d996f324d63adee5d4fea4,57109.0
f6728f0c8935be1cadb6c5549a42e06de20ea4e128c7d2ce290ed2a678360fb1,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57100.0
8d473e0e49676f044ce1a3313dec1796ff5affb89aeff4c801034b7787cd536c,0c1bcc8c133e9f5e2dee0b13132579b4cf153ca2d081915f69c1ef505f2b9447,57089.0
ef67fb327cf8a79994c56313e1fbbe4a76447f6e9456f915616f71254a7ada81,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57087.0
849ed4d2b889bc16ac2e98e0dfd4b65905a370ccfd94ed78a1183b6408ef7016,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57087.0
5b1f5602d415f8271449670932b1bcb5f4287e90bbbab93f0b51055fbf3c09d0,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57087.0
03e0a38884ae6f70d4108a84efe764efd3eb036dfebf741d71e317424db921bf,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57087.0
200f23c9ce2d192c544d37c7d635a026c8cdafed95f79a6e9079438b091a2ebe,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57084.0
a19b8d2840d868aa651914dbdf649242930ff6f745c742e748b0d4f1545d6ef0,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57082.0
7eafcd95fb1c0a7a3382709458985ea70fcbc25c7446b46b5eae888c6d646d82,f551c96d47b4b3176fb19e85e6c6ff449d84af2af45fba06eb2cc1478591ca65,57082.0
33a48c7e41a5c9f50860ceb36f2fd457b3094256770dba9857df10c4d5526160,f32dbfac51cb4afa22c9d816eb61fe865a6d90ac88884c225472356882747b17,57082.0
9cd57c72b5d917df0607779abb45db7334622b73bff1ca63a22b88bcdcc3770c,5605fc4609a8237df35c15a0e9bc6f59d50b0c5b811d2cfa9ff8cd14ee1ab2ee,57082.0
f35bc1239842480fe39535e19588443a78f419ecd4d1d017b64e488faab66343,b70a683155e7a8ee87b08e6fc54b58edfb8b6e33e10ddfb54b5f2af106bef08f,57082.0
80f6cc66afd49253a64b7a822cbaa1d4be4a1b662ac3ef75c90c39ade790730d,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57081.0
2deb07549f32e4e8642c208191bc1859dfdf7db2f55cd970149dda1af1919c13,428ba97b30481ccc42c02c775afd51fd83690f32c3c90ba2cf52b0e94d34daec,57080.0
2deb07549f32e4e8642c208191bc1859dfdf7db2f55cd970149dda1af1919c13,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57080.0
65126d396d0c17be7a4a73bbb15049f0b84d59c9e473f3a974be4795e57fa514,0a99e88748b8fa6ff3c2b715ad3e9335f6c2a6556bf376a23fb9e6aaf5724d8e,57080.0
94043dc349d2344e3f3134eab2cfbec894528655961f3bfda4d6d0debf58b292,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57077.0
743798e703240972c98034947cfe9245fc18ef26a1e97f8323fdf7c0118ee8b8,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57077.0
743798e703240972c98034947cfe9245fc18ef26a1e97f8323fdf7c0118ee8b8,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57076.0
8611254109fb5a4195269f0aea120d720e8d64083d203e7b8955cfb411bc803c,ac833d5e7f9e6914017c387c38c1e27c09d3d435448a1b3fe2154403f4bf4b4d,57076.0
c62801d045a16d3f59394a79bf2067ae01be30ac0e3e12b8618b527bc06503ae,12ab0ef021bec642574a3452f4f37fdd490c4da25775e2a8bc3fc115d203776f,57075.0
75bbc2c222c73ae480cf1182c49498a1b28f3d7ff5f4782040ca589298b577be,ab1142e91e43291fc6586f67ed86b1f4577a036d80985a499215ae0a3a685fa2,57074.0
220db55f0845b461e51242d5bed538885e7a33189d500380c4e2a2ad04d9fb73,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57074.0
3a057a67b5f15150507a1bf42a2062f8bc1b1dab99dc0993ab978a0d5c2b1cc7,139cd3d0a3041098e45c3573e57fc4ab8bc9338cb19eecc093a3b912635356cc,57072.0
abb4a89e5249744ced9e080fbab71fe4dfd660086f2fb67fffca0659a9ead9ac,3278afe38fbd8d6b220e26299daf35e8c3335c6b20b30c6e7f0a814c269ee745,57071.0
7e8a6a14faa5b8b85e32a485c850fa00218874a3c59bb16b1ce98f7340cfe11c,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57071.0
ad8631737844f17a52f2ac7581fff9459de5978b823efd4f822cb510264e6c6a,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57071.0
9775f620eb96bc0f8b787e46c87bfce78896a1e2f36f345c46350efd196ee845,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,57071.0
1be623a55fb09287c68dfacd5224f87fee93a76c8a284100f80ba595884fe42a,eb877dbd48fd7f50638a4c30e84d99e8b6bfb0af07ae9a096b4c00ce66ef5007,57070.0
f6728f0c8935be1cadb6c5549a42e06de20ea4e128c7d2ce290ed2a678360fb1,6a6c4cb73172ac8165f40528fa4613760911168197aa9c64cf716e4d77169d55,57070.0
c7f4c219a918ae8373cd6aaa30c0c58fc50571842cca541be278f3f37a0a6816,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57069.0
c7f4c219a918ae8373cd6aaa30c0c58fc50571842cca541be278f3f37a0a6816,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57069.0
fe3be1fd15c0a25fed46117987738c9bb2ac8c2d8794f416c6b5b2946b0f0120,039710505f5768866685ad84e390a70c653dc0e8f529e5c5db7bd209b740723c,57068.0
0a0f83e7df96965adc5526dd401b76e4d753d910bb1b254a213db80e5bd68e31,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,57068.0
9f593a0499b0d52777be42e8d2add873f1422fe9a2b5f1dc94820d5adf72f1b4,2f341c707dd7ed8bf190fd37253d33e02bf898032c0645ccf697831dc1099b72,57067.0
8754fa8e0dc9fde29f3d9a7fe62a376187c87e401595b4575441ccf88a51d936,12ab0ef021bec642574a3452f4f37fdd490c4da25775e2a8bc3fc115d203776f,57067.0
da34670c38d499504e64a1fbd8915f7e25b394a576cd318efb458718950904f5,12ab0ef021bec642574a3452f4f37fdd490c4da25775e2a8bc3fc115d203776f,57067.0
